timestamp,ax,ay,az,gx,gy,gz,activity
1322882, 0.551880, -1.189941, -0.340454, -26.184090, -94.787628, 48.339859,hihat_left_highintensity
1322902, 0.693726, -0.828613, -0.443726, -40.405273, -98.083527, 117.065460,hihat_left_highintensity
1322922, 0.253052, -0.613770, -0.625000, 9.094238, -130.493164, 88.073730,hihat_left_highintensity
1322942, -0.283813, -0.697388, -0.610352, 34.423828, -92.407257, 45.471207,hihat_left_highintensity
1322962, -0.465332, -0.761963, -0.583984, 39.306641, -36.987305, 23.071297,hihat_left_highintensity
1322982, -0.301758, -0.925293, -0.455933, 45.776382, -16.967773, 24.414070,hihat_left_highintensity
1323002, -0.090454, -1.063477, -0.307983, 25.817879, -46.081558, 22.338875,hihat_left_highintensity
1323022, -0.182495, -0.991577, -0.272095, -7.385256, -43.518066, 25.512703,hihat_left_highintensity
1323042, 0.206421, -0.888794, -0.529663, -37.475586, 13.854984, -26.489265,hihat_left_highintensity
1323062, 0.271973, -0.741699, -0.883789, -30.029305, 75.134277, -79.956055,hihat_left_highintensity
1323082, -0.222534, -0.740479, -0.713013, -27.587898, 240.783752, -59.875504,hihat_left_highintensity
1323102, 0.270752, -0.616333, -0.205444, 13.244633, 240.356506, -48.400894,hihat_left_highintensity
1323122, 1.567139, -0.923828, 0.137451, 23.254402, -33.752441, -64.270020,hihat_left_highintensity
1323142, 0.311035, -1.035889, 0.093994, 10.498047, -173.583984, 30.944832,hihat_left_highintensity
1323162, 0.325684, -1.163574, -0.333008, -8.911133, -78.918457, 29.541023,hihat_left_highintensity
1323182, 0.480713, -0.989990, -0.417480, -29.174812, -39.306641, 72.570801,hihat_left_highintensity
1323202, 0.469971, -0.747070, -0.470825, -21.179199, -63.781754, 90.454132,hihat_left_highintensity
1323222, 0.107056, -0.755005, -0.514038, 21.606445, -94.360382, 57.800308,hihat_left_highintensity
1323242, -0.157227, -0.883789, -0.457031, 27.526863, -82.885742, 61.706558,hihat_left_highintensity
1323262, -0.227783, -0.886353, -0.424316, 15.930180, -45.410172, 70.312500,hihat_left_highintensity
1323282, -0.182983, -0.931885, -0.380127, 15.197758, -23.071297, 49.743668,hihat_left_highintensity
1323302, -0.170166, -0.943848, -0.281250, -4.455566, -22.949226, -3.723145,hihat_left_highintensity
1323322, -0.069336, -0.900391, -0.556763, -24.780281, 14.831547, -69.702148,hihat_left_highintensity
1323342, -0.416504, -0.789917, -1.078247, -36.437988, 173.156738, -101.623566,hihat_left_highintensity
