timestamp,ax,ay,az,gx,gy,gz,activity
1459393, 0.523438, -0.190430, 0.839478, 5.065918, -3.723145, -3.051759,nothing_right
1459413, 0.524170, -0.191162, 0.846191, 3.112794, -3.295899, -1.037598,nothing_right
1459433, 0.510376, -0.203369, 0.854248, 4.272461, -3.723145, -0.244141,nothing_right
1459453, 0.506348, -0.203735, 0.862915, 5.554201, -4.943848, 0.366211,nothing_right
1459473, 0.510620, -0.206665, 0.863281, 6.591799, -6.713869, 0.122070,nothing_right
1459493, 0.527588, -0.195801, 0.857788, 5.859377, -8.605957, -0.122070,nothing_right
1459513, 0.515625, -0.199951, 0.846436, 0.915528, -10.009766, 0.244141,nothing_right
1459533, 0.519653, -0.210083, 0.840576, 2.258301, -10.925293, -0.610352,nothing_right
1459553, 0.534302, -0.204712, 0.838623, 2.990724, -11.047363, -1.281738,nothing_right
1459573, 0.545654, -0.204468, 0.833740, 5.676271, -10.742188, -1.831055,nothing_right
1459593, 0.541748, -0.196289, 0.822021, 6.713869, -10.559082, -2.807618,nothing_right
1459613, 0.544678, -0.192383, 0.816895, 6.225588, -10.559082, -3.784181,nothing_right
1459633, 0.549438, -0.192627, 0.815552, 7.507326, -11.474613, -4.455566,nothing_right
1459653, 0.558228, -0.177368, 0.809204, 7.019045, -12.268070, -4.455566,nothing_right
